id,text,label,sentiment
19678,Illy`s note in the book: 'From one `geek` to another - keep up the good work!' sigh.  He is missed - and he was great for espresso.,2,positive
9405,can`t wait to make that call tomorrow. gotta keep moving forward!,2,positive
8866, http://twitpic.com/66sbz - thats actually adorable! ooh how i miss dude,1,neutral
10968," need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization",2,positive
2905,"The application consistantly tells me I have no internet connection, and 
has become a pain to use. I know I have internet, it is slow, but present. 
The application would be much more useful if it could keep track and update 
your progress when it feels the connection is stable enough.",1,neutral
2684,"****, I Burned My legs  !x",0,negative
3922,I love this app. It gives me purpose to keep on focusing. One suggestion: can we have full screen/ zoomed view of the forest??,2,positive
10452," that`s cool. Well if you need any more help regarding that, Google is your friend. Plenty of info on that!",2,positive
10990, everything okay?,1,neutral
345,Is getting ready for work... Working all weekend,1,neutral
22186, no labels?  Sorry I know I`m really needy.,0,negative
7776,"_Ernman Hej Malena, lycka till Eurovision! The United Kingdom will be voting for you!",1,neutral
16971,- going somewhat out of town? (x visitng uncle boyet & famm!,1,neutral
8574,work til 9,1,neutral
24894, I didn`t see this until after,1,neutral
1956,Done! Goin home to eat dindin and contemplate what the night holds for me,1,neutral
9193,doin homework ugh,0,negative
23725,"Happy Mothers Day! Same day, more chocolate",2,positive
23743,i feel like **** right now and i have one more month of school left  FML HARD,0,negative
3550,"I'm a premium user and I've bought it for about 3 weeks now. However, I've realized lately that although the timer records the amount if time I've focused, the app doesnt record nor update my data, for example in the friends page it always says that I've focused for 0 minutes when in reality it's a couple hundred minutes already. Please try to fix this problem. Thank you!",1,neutral
3851,Really great tool helps me to know what do I spend my most time doing and I strongly recommend it to everyone. It would be a better experience if they could add a feature to give me the freedom to organize my own forest and change the way my trees are put,2,positive
14474,"Im so done with this cold. I really wanna go out tonight, but i really dont feel like it.",0,negative
7238,Doesn't let me add even one item to my day without buying the pro version.,0,negative
9559,wants to go home.,1,neutral
2851,I want to get super pretty  and i want a cig,1,neutral
5077,"It was really good for helping me to get motivated for a few days, but when I shut my phone off the notifications stop coming until I open the app again, and check off something.",1,neutral
1637,"Outstanding! Best ""To Do"" list app I've ever used, and I've tried a lot of them. Worth every penny.",2,positive
25205,"Yep, this is about as 'boonies' as it gets, if you look at the map   In transition. Gotta find a place and a job. - http://bkite.com/07kjR",1,neutral
16144,ipod touch: worth the money? because i`m thinking of buying one. my ipod is dead since this morning,1,neutral
17683,If you`re going to actually read them you have to at least sign up  no fair!,1,neutral
3230,Keeps turning off even when set to the proper settings . I made sure it was not an issue with my phone. I set the settings of the app to their adequate setting and yet the app still does not work when my phone if off.,0,negative
1246,"Barack Obama is a legend, just watched his dinner speach, it was pretty funny",2,positive
13752,is chilling at home,2,positive
1686,why yes jeeves. bring me that noose there  TOO MANY ASSIGNMENTS!,0,negative
2141,"why weekend just 2 days on sat sun, but my weekend is on friday only.",1,neutral
6562,Clive it`s my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,1,neutral
7924, im fine. but a bit tired  im glad that its weekend now.,2,positive
22036,French isn`t meant to be taught to asians,1,neutral
23801,no one wants a #VirtualKiss,1,neutral
7293,there was a mix up with my dentist appt this afternoon. so they rescheduled me for tomorrow @ 9am.,1,neutral
380,"Oh god, a moth was living in a **** power outlet!  (Actually, my PowerSquid.)",0,negative
5761,Forcing to open Microsoft account even when we are providing mobile number or another email account I don't understand if it is very good app and useful then I will open account,0,negative
5229,It's very good. It helps me more about my difficulties in habits tracking. I found it best of all,2,positive
17720, Taking the souls of your friends and family and watching them die is a nightmare. Trust me,0,negative
4262,"Paid premium, it doesn't sync at all. Costumer service unresponsive for a long time. Don't spend money on Premium, this app is dead, the last update was in 2018",0,negative
4614,My sleeping beauties  I love my grads!! http://twitpic.com/4we5w,2,positive
2927,is now going to see his very ill uncle on saturday and spend the night at his house as even more bad news has come up,0,negative
9536,"Cooking microwave pizzas, yummy",2,positive
18110," Thanks, Nick. Means a lot coming from a designer of your caliber  #symphonycms",2,positive
22385,"Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.",1,neutral
3427,May 10 is Human Kindness Day.,1,neutral
24456, aw you could have played the **** game with me this morning! Nobody else wanted to play,1,neutral
8839,Cant put in anything in app,0,negative
23250,Watching Dr. Horrible with .  don`t be mad!,1,neutral
4011,This app really helps me when working on school at home.(We've been doing a lot of that bc of COVID-19) I really suggest this app! Hint: if you want a free tree from the store order them from least coins to greatest,2,positive
1610,"Excellent app, continuous improvements make app be in the top 1% of Productivity category",2,positive
1527," I`ve always been pretty athletic, I especially love b-ball. Anyway, yeah I can run",2,positive
14045, : They R sending TW business ppl 2 the mainland 2 return the favor - Re: Chinese police representatives in TW,1,neutral
9042,  follow?,1,neutral
5304,Tis' good.,2,positive
4912,Fab app and helps everyone to stay on the track. I love the reminders!!,2,positive
3711,This app really is a great idea but for those who dont care about a little digital plant like me it really isnt going to be affective because they wont care if the plant dies. Im going to try to download it again so i can have a little more discipline but other than that i think it is really nice.,1,neutral
5393,where`s my new ,1,neutral
6300,  May the 4th be with you too,2,positive
712," Hello there, Taylor  I MISS YOU. Its been 2 months </3",0,negative
2485,"Friday Night Magic last night, I lost so bad  I suck at draft",1,neutral
8060,"at the beginning was good but i wait two months later and the app keep putting back as not done reminders that i mark as done already and the other task that have date and mark as priority don't even showed me, if you can fix that ill stay with the app otherwise i will keep looking... sadly the only remid app that work good was the apple one but i don't have iphone anymore so? came on please make this one work",0,negative
21916,my n95 hacked  no signing needed.. thx OPDA,1,neutral
12898, i will,1,neutral
2490,"Yeah, that didn`t last long..",1,neutral
2242,I was gonna get off at 230 2day. Just found out I`m stayin til 630,0,negative
719, whatever do you mean?,1,neutral
316,"This is a lovely app, but I would rather to pay one time off for using it. It becomes too expensive if you use it for years :( Doesn't connect to google tasks neither",1,neutral
6156,Is trying to buy a new bible...but they just aren`t the same...why did my dogs have to chew it up?,1,neutral
8232,"This app would do better with a calculator tat adds& subtracts shopping List columns with$totals. Also tabs/swipes for delete/retrieve.⁦👍🏾⁩⁦👍🏼⁩UPDATE--2/16/20. 1.You can't edit[actual item]on a list,like change It's name. 2.AND you CAN'T See*or do a running sub total -add or subtract price totals.What good is a list tat when u put the price of a item your Task list can't be more helpful when creating a cost grocery list or whatever,like[hardware store]items list!!! So I deleted",1,neutral
878, you okay bby?,1,neutral
1220,My throat is on fire,1,neutral
13660," Got tickets for your gig in Glasgow, gutted we have to wait til November though",1,neutral
14579,"Jesus...I`m being SLAMMED via DM`s from the Papaya lobbyists.  OK. Holy ****: Mangosteen, Durian or Papaya...or cybersecurity on a stick.",0,negative
24293, i know... I don`t want to be left in our home by myself during the weekend...,0,negative
23371,"is planning for surviving financial status after quitting my job, gotta find a new job within 4 months",1,neutral
20050,"Basically I`ve listened to Miley Cyrus for fourteen hours now, and I love it.",2,positive
6854,"It show the full day events on next day actual, which is incorrect. Otherwise it's good. There should be option for alert tone.",1,neutral
908," thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves",1,neutral
19490,What a burden. Abit of a fail lunch with Dan,0,negative
9624,"Doesn't sync reliably, and that's one of the most critical features for a calendar app.",0,negative
1739, me to mi sausage,1,neutral
6263,"6:29 pm - ok, let`s go now through #bowman #strategicClock but first.. a break :-0 aargh.. tired",0,negative
21043,"Urgh.... feeling like **** today. Bad headache, tired, blood sugars too high.",0,negative
5540,"friday here at last, not much fun when your skint though",0,negative
1835,is surfin`..,1,neutral
3200, thanks to follow. have a nice rest,2,positive
9350, I`m probably going to be doing the same thing,1,neutral
11430,Ah this is getting to me,1,neutral
7807,Pretty cool app..helps a lot to get into your new routine! Recommend to everyone :),2,positive
14603,Not feeling very well.,0,negative
1116,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,2,positive
27217,"  We don`t feel too comfortable using it. It`s not awful, but pretty icky.  Scurrying to find a deal...",0,negative
26995,"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. <3",2,positive
15724,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv",0,negative
4982,Ahh ! I just woke up.  forgot to reset my alarm clock.,0,negative
8979,Great app when it works but don't assume you will get any support when it doesn't. Always read our help files and that is it.,1,neutral
20920,_d Zwarte maillot,1,neutral
2948,Layin in bed awake. Txtin my girl in vegas. Wishin I didn`t have to work and I was w her,0,negative
1635,going to EK nao... will meet bloggers there instead of Makati  http://plurk.com/p/stnt0,1,neutral
24068,dont put behind the wheel lmfao today was fun,2,positive
747,Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!,2,positive
21030," Nothing, stayed home",1,neutral
19730,my ipod died  not running until it is charged.,0,negative
8113,"Sh t, I`m getting even more sad. I`m currently at the library and j think it`ll be the last one tooooo",0,negative
18476, Good! I hope that it was a wonderful experience!,2,positive
1295,"  poor you lmao, just stick your head out the window!",0,negative
4783,"So far, so good. I've been using it for about a week. It's easy to set up habits, a schedule, and reminders. Checking things off and seeing my success rate is very motivating to me. I upgraded. It's a one-time fee of only $7.99.",2,positive
2409,back time.  I wish I was a teenager again. I wish I could feel healthy again. I can`t remember what it`s like to feel healthy anymore.,0,negative
992,"Getting somewhere with my first 'real' KiokuDB and catalyst app, yay",1,neutral
6195,following  keep me updated for the latest dance scene event,1,neutral
20575,"**** fight night 4 demo won`t load, keeps crashing at the first screen. time to delete and re download i think",1,neutral
9672,"I loved this app when I tried the free version, the side tabs and all. It felt like a planner. Then I open it up and it must've updated because the looks changed, no side tabs. So I paid for the pro version to get more out of it. Nothing has changes, I go to landscape view and it won't scroll. It's glitch to. I have paid the $4.99 and it keeps telling me to upgrade. I've already paid!!! I emailed you guys and still haven't heard any support a week later. So my advice to you all, keep your $5.",0,negative
9289,Early monday cramming... yay. Only a few weeks left,1,neutral
3084,"This is such a fun way for chores to be rewarded. My household is full of gamers, and this is a great way to create and maintain habits, as well as track chores on a daily, weekly, or monthly basis. They are great about getting back to users. They have real conversations, and listen to user feedback.",2,positive
23713,i was invited to one on the beach but it was too short notice i mean why the hell tell you 2hrs before?? really?,1,neutral
9998,Can you add time in notes also like events,2,positive
13095,had a very interesting day yesterday... wondering if today will be just as crazy. Hope not. Still diggin` Spartacus!.. aka: Mike-E!!!,2,positive
1280," I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad   so good.",2,positive
14981,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only",2,positive
9498,"Gus, formally known as world`s ugliest dog has died  We`ll miss you, Gus http://bit.ly/exjcn",0,negative
1054,"Functions fine in general, easy drag to subtasks. Can't adjust the Notifications to not go through ""Do not disturb"" mode (bad if you work off shifts), can't set timing of notifications. In a productivity app, scheduling is important. Reminders require premium, seriously? I'll just install one of the tons of free apps that include it for free rather than pay $3 month. Overall: Average functioning app that requires paid premium for some basic functions.",0,negative
677,Senior`s last day.,1,neutral
6360,"I find this an excellent to-do app with sharing capabilities. I love how there is even an option to have completed tasks ""crossed off"" or disappear altogether from a list. I find myself turning up the volume to hear that sweet bell tune when a task is completed, lol.",2,positive
4101,"_esl  If in doubt, wash separately   Normal concern is something fading onto the white.",1,neutral
2159,"Lately, doesn't sync between web app and Android reminders well. Still a nice app, but that is an inconvenience.",1,neutral
8377,has a broken iphone,0,negative
21501,  ok Cristal we gonna tweet talk again when its not so late...just follow sweetie....tweethug 4 ya,2,positive
422,"App looks great. UI is wonderful and the feature it have , they all are useful. Only problem because of which I uninstalled the app was simple and basic features like recurring task creations are made premium. Switching to tick tick for the same reason.",1,neutral
9698,May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome,2,positive
1868," very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere & discussion",2,positive
1060,The new update is awful. I have to do so many extra clicks to perform basic operations like moving tasks to different days. Multi-select doesn't work any more and the widget is totally broken. Rescheduling anything from the widget locks it up completely.,0,negative
243, Let me know how that turns out!!,1,neutral
13469,aww my son gave me a purple g shock for mother`s day,2,positive
17362,"Ever since Orchid quit drinking from a bottle, she`s been eating us out of house and home! Holy **** girl! Still not drinking milk though",1,neutral
25751, I`m praying for you and your family beav! I`m so sorry for your loss,0,negative
5047,4 hours of shopping over... good effort. Best part = chocolate shop.... YUJM!!!... yum even,2,positive
14682,going to check and make sure no more fishies are dead. poor fishies,0,negative
16430,Jonas brothers concert  was greaattt,2,positive
7598," NOOOO I`ll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. >_>",0,negative
8633,I love this app!!! FYI although it is a free to use app I dont remember seeing a single ad!!!! Definietely reccomend,2,positive
9477, umm..nope not anymoree,1,neutral
618,"LIKES ~Free; The possibility of arranging the tasks list in my own order with a simple clic ans scroll, and having it in that order as home screen widget; The possibility of having the events list widget just next to the tasks list widget. The events list also show the tasks and this seemingly appears like the rare feature of an events list and tasks list integrated on one screen. DISLIKES But it would be better if the tasks kept my prioritisation order even when they appear in the events list.",2,positive
1408,Easy to use. I will however like to have a time boxing feature for my daily activities.,2,positive
4258, apparently!  Haven`t tried the site tho. Maybe will get better results.,2,positive
13533, *hugs* im glad you got to spend time with your mom.  if your free tonight drop by for some spaghetti,2,positive
25532,****... Why does it take so long to install SBS2008?!,0,negative
18578,bored well its not like any one can see this i havent got any friends,0,negative
26093,On my way to school!,1,neutral
8943,Boognish wishes Clemmie would be nice to me  http://apps.facebook.com/catbook/profile/view/6831309,2,positive
3633,"Its a cool app but im afraid it doesnt all too well on my huawei p9 leica, it doesnt kill the plant when I switch apps, rendering the whole experience pointless, I followed all the setup instructions and forums but it still didnt work : (",1,neutral
17023, definitely dont be offended. im messing around with various twitter apps and strange things keep happening.,0,negative
11770,"Now that Hugh Laurie has mentioned he follows  on twitter, thousands of idiots think this () is him. IDIOTS!",0,negative
875,"Uber Bored ATM, after Out of the Blue, will have shower, then watch house or numb3rs (vid) then CSI + CSI NY + Bones Double . .. . YAY!",2,positive
24620,Was about to head downtown...now there`s a flash flood!  - Photo: http://bkite.com/07XFs,1,neutral
10177,San Francisco today.  Any suggestions?,1,neutral
20005, you look smashing darling  is trent reznor really getting married i just want to rip out mariqueen`s fake **** -_-,1,neutral
25926,I miss him  ARGH,0,negative
5374,"It's very useful so far, however I'm not sure if you can change your daily routine. I made one for Monday and it auto filled for every single day of the week, whereas I need them different and when I go to try and add a new task to my day that I want, it changes it for all of them. Disappointing and useless if theres no way to bypass that...might as well go back to pen and paper.",1,neutral
12527," you, my friend, are a true fan",2,positive
1983,Cut my thumb with the saw in small metals   again...,0,negative
9952,I would like to be able to import my contacts to it. I would give 5 stars for that,2,positive
2870,"An ok, but expensive app",1,neutral
22213, ok I just love it when big buff tattoed (preferably Christian)  men strut...fluffy dogs are optional,2,positive
161, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,2,positive
7050,bought awesome shooeessss,2,positive
25110, my gut feel says its gonna be a boy ababa,1,neutral
1515,I run multiple businesses and so far this has helped me organize my days tremendously. A lot of initial decisions had to be made about where I want things and that took a while but now I'm really glad I took the time to do it because it's all coming together and actually relieving some stress. Hopefully I can come back and add the 5th star after I've had more time using it!,2,positive
9422,Very good!,2,positive
1281,Have to go to the dreaded DMV tomorrow,0,negative
15767," not  you, me, just drank too much.",0,negative
18973,I am parked in FS yet no ticket.,1,neutral
5216,"SO USEFUL!! I struggle with ADHD on a daily basis, I can never remember to do simple tasks and things like notebooks, whiteboards, stickynotes, alarms, they just Don't Work. But this app helps change the game dude!! It's a clever way to incentivize completing tasks, and it's helping me build better habits with the reminders and penalties for not completing it if you miss it. SUPER USEFUL!! I feel more productive and motivated to get my tasks done, I'm grateful this app exists",2,positive
2824," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",2,positive
1790,anyone got an FFE account? if so.. add me,1,neutral
7136,  just listened to the songs on your myspace.  really good,2,positive
22909,I think today I shall listen to some Gary Numan before starting some remixes,1,neutral
13208, not for long goin for some sprints now,1,neutral
19028,just chilling out in my room on the computer,2,positive
13810," wow, I see a Mr.B obsession in you!!",2,positive
7722,"It is a great app, love the design and the possibilities. But it really needs tk have a setting to change the hour configuration from a clock to keyboard so we can edit the event and routines in a split screen.",2,positive
20273,_v  haha i was in your boat yesterday.. you`ll pick it up in no time,2,positive
12573, have a lok at EF too! they are jummy,2,positive
4360,"bought premium version, didn't get upgrade, sent proof of payment, still no response. not good",0,negative
16681," I will  I enjoyed doing the peg bags, I`ve adapted the design for a tote bag  Bit cuter than I normally do",2,positive
18175,I want it to be Wednesday already so I can hurry up and go to New Zealand so I`m busy and not sitting here bored and stressing,0,negative
6448,"Apresenta problemas de autenticacao direto e, o pior: qd desinstalei o programa e o reinstalei,na tentativa de conseguir autenticar e logar na conta,perdi todas as minhas informacoes anteriores,ja q a unica alternativa de importacao que eu tive era a do wunderlist,nao a da conta da microsoft salva na internet.",2,positive
1818,  i love you mooorrreeee,2,positive
2595,Too many errors,0,negative
3549,"The fact that the app does not let you use other studying apps that you have on your phone or google to find information is a bit annoying. Currently the only way to get around this is to collect all the information you need before turning on the app, but, that opens you up to distractions and wasting time.I feel like this app is specifically designed for reading purposes only, since I can sometimes finish homework before the timer runs out but the only way to stop the app is to kill the tree.",1,neutral
12010, Thanks for the link Geoff,2,positive
2707,"Hey,  I`ll be in sa then  maybe if we cross highways we can grab lunch?",1,neutral
19535,_ Awww. So that`s him. Nice attempt at hiding from the camera,2,positive
4207,Very poor customer support despite being a paid subscriber. Strongly recommend against this app. Not able to sync across devices and there was no response despite sending mails.,0,negative
5871,An option for Daily jobs to carry over is necessary. Having to re-add tasks is stupid.,0,negative
2917,is feeling really sick,0,negative
23722,Ahhhhh! My 'Let The Right One In' DVD broke,0,negative
9383,eating breakfast  getting ready to go to school ;(,0,negative
19398,"Haha! just overheard on the us. 3 yrold to mom 'mom, I think I should learn to read today'",1,neutral
7599,is loving the half day! If only it wasn`t raining.  Soccer Practice tonightt.,2,positive
4252, nvm i just got ur message that ur sick,1,neutral
12539,man i **** up that test  playing cod now . 31 days till the summer !,0,negative
11124, what`s follow Friday?? Lol.,1,neutral
172,Missing grocery list widget and quantity for grocery list items!!!,0,negative
25042, Why aren`t you at blue martini with me??,1,neutral
1009, That`s me on a good day,2,positive
7534,"Not going to Suffolk tomorrow.   However, now MB & I are planning a picnic on the Mall with friends Neil & Jodi.",1,neutral
2223,"My go-to todo list app. I'd love for the habits feature to be improved, though.",2,positive
15481,says Morning.  http://plurk.com/p/x34ap,1,neutral
5844, 'coomee to ja-maiii-cah an feel alllll right!!' hahaha,2,positive
4045,"I like the app because it's just as it is described. It is very easy to adjust times for focus, tree species to plant, and the motivational messages that are showed keep me going forward. I don't the fact that the trees and music are both too expensive. other than that, not really any challenge",2,positive
7275,I have not installed it...not sure if it was somehow installed by hacking,0,negative
5472,woke up.,1,neutral
6445," I`ve never seen any of the X Men films but they are supposed to be good so I thought, why not?",2,positive
7102, oh oh oh are you offering to send ducks!  I love love love confit duck,2,positive
7307,bad,0,negative
3579, Soetimes I envy those who have spent their whole lives in one place and have deep roots... the grass on the other side syndrome!,1,neutral
13000,"Law of Attraction - Some assembly (action) required  If u have asked 2 enter medical school, u still need 2 fill out the application",1,neutral
8098,I wanted a to do list.. this is not such.. continually asking to name things unnecessarily complicated ~ KISS,0,negative
8146,The Good: I drank Jager and licked a hot asian girl`s foot. The Bad: I was reminded once again that I will never get asian girls ever.,1,neutral
19315,"I assume nobody uses PortableApps anymore except for myself. In that case, forget what I said earlier",1,neutral
2104,Well can ya please send some luvin to    im sensing deep fiery anger surrounding his presence right now...,2,positive
7574,Hmph I had to order some bootleg Pharos GPS phone they dont have the BB I wanted at Office Depot,1,neutral
8440, good!  now let`s go get this done..... www.HennesseyBlack.com,2,positive
20267, bahaha.. Weekends are just too short.. Esp when it`s nice out! I wanna stop time like evie on outta this world! Morning!,2,positive
10061," I saw this link, but I get an error on the CNN site when I open this page and cannot read the article.",0,negative
7118,"  I love you, though!",2,positive
5673, damnnn. training starts  at 11. but that would have been cool. next timeee,1,neutral
1675, Haha...YAY!!! I`M CURED!!!!,2,positive
11666,"   Let us know what happens, poor little guy.",0,negative
12959,yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk,1,neutral
12374,"if you have 75 cents, U can buy a share of GM stock.  Probably 50 cents tomorrow.",1,neutral
8026,love it. Cant wait for it to do even more.,2,positive
8899,"I used to love this but now I need to pay an insane amount or have both the Pro and free versions both on my phone. ""If you already have purchased the old Business Calendar Pro, you just have to keep it installed on your device to activate all the pro features of Business Calendar 2. Unfortunately we have no possibility to automatically check, if you are a pro user of BC 1. We can only check, if the old BC Pro app currently is installed on your device. """,0,negative
3989,I just wanna be better already,2,positive
10152," Kewl, I only got my iPhone and gotta hope it lasts all weekend  Only got a shuffle, might bring that anyways... See ya 8am!",2,positive
5867,"Just not the same open feel as Wunderlist, don't like it",0,negative
1549,i`m sad...i`ll miss you grandma angie.. you were always like a 3rd grandma to me..,0,negative
17840, That sucks to hear. I hate days like that,0,negative
5261,"This honestly makes tracking my daily life and staying responsible so much more fun. Having rewards is a great way to remind people that it's important to reward yourself for your hard work! I'm a really competitive person so this is really handy for actually getting myself to do things. Even if the reward is small, it's still gratifying to level up for not skipping uni or using the treadmill! Super rad and would definitely recommend to anyone looking for a more fun life tracking app :B",2,positive
1306, good luck in the pressure test! don`t worry everything will be great,2,positive
15122, it was me the whole time I did a ton of things so u would believe me but u wouldn`t listen or let me prove it. Or blve me,0,negative
25621,My siblings left me alone.   Bored. (:|,0,negative
5494,"I love the app, and the widget is very useful. It's also nice to have my tasks and habits in the one place. Only feature I've found to be missing so far is to start the week on a Monday instead of a Sunday",2,positive
4303,The motivational messages are annoying. You can only track up to 5 habits in the free version but it is totally not worth paying for more. Good riddance. I suppo this kind of app is just not for me.,0,negative
1370, it`s like the library equivalent of 'it`s 5 o`clock somewhere.' someone else in on the ref desk somewhere,1,neutral
13314,I love being ignored except to be yelled at. I love my life.,1,neutral
10261," Ashotn looks great, and you look fantastic as always! You two still have the newlywed glow, and that`s forever.  TRUE LOVE",2,positive
603,I love when ryans a housewife. Makes me smile.,2,positive
17832," check out her new song 'sentimental, wat-a-joke-ental' she`s a fren  www.last.fm/music/marple+meg",1,neutral
8959,Why is it so fiddly to get items to abutt next to each other? i end up entering the time manually!,0,negative
2393,_J think so.. although think i am being ignored! not a good day,0,negative
27456,i wanna leave work already! Not feelin it 2day,0,negative
10458,just got back from greenlake.  it was such a nice day today!,2,positive
2224,Amazing night at the drive in,2,positive
3901,At least it`s Friday...working `til 1:30AM,1,neutral
10553,"Safeway with Marvin, Janelle, and Auntie Lhu",1,neutral
25585,Just got home from work and tired,0,negative
26488,third driving lesson then back to the office,1,neutral
1991,"mmm, pizza for dinner. yum. but i burnt my mouth though ..",2,positive
7473,Chilling out....now the boys have gone  Time To Relax,2,positive
7785, Think of the prize at the end. So sorry to hear that though.,0,negative
9302,Okay.. so someone has my keys or they are -really- good at this 'hide from James' game.,1,neutral
6220,"It's a bit redundant when dealing with recurrent tasks, doesn't allow scheduling those recurrent tasks to specific times of the day or set an expiry date for the recurrence, but otherwise quite functional and useful.",2,positive
2026,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,2,positive
8277,"Seems laggy moving between lists and tabs after the latest update. No way to delete a parent list without manually deleting all sublists first? Edit: I see the delete option for subtasks, but how do you delete sublists and parent lists? (I understand it's a hobby project, and I appreciate that. Just making sure I'm not missing something.)",1,neutral
16884, YEAYYY! good for you,2,positive
17505,yeah  just made twitter,1,neutral
4131,Very nice app,2,positive
6787,Please can you integrate with Outlook calendar,1,neutral
9089,Follow Friday rickbaker24 i only have 6 friends,1,neutral
9769,Can't make calls from the app by clicking on the phone number like Google calendar,1,neutral
7480,The layout for the app is awesome. But it would be better if non-routine task can be added into the timeline with the same activity for routine task.,1,neutral
19067,Dam only 5 votes  not gonna win anything now,0,negative
23971,"Heeey, we won ice hockey....we are winners!!",2,positive
4742,Easy to use.,2,positive
18884,man.. it`s starting to rain real hard..,0,negative
4051,  Haha ! Go Martin ! His fixed our Ski like a million times ...,2,positive
26674,I`ve burnt my collerbone and arms and face! aww!,2,positive
8585,"This is a great app. It's peaceful to look at, easy to use. I really wanted a flylady app (housecleaning reminders), and was able to add those routines tonight. I will uncheck the daily chores every night, work away at the weekly zones, and get my house back in shape! Meanwhile, I keep track of grocery lists, who needs new shoes, big city reminders for our next trip. Thanks for making such a simple, versatile, customizable tool!",2,positive
21154,"In math class now, about to shoot myself because its so boring.",0,negative
5716, TINK! (whatever the **** it means!!) from your JKUK girls! Show us some love! ;)  ****,2,positive
3033,"The only issue I keep finding is that I get constant errors ""disconnected from servers"" even if I have full Wifi or full 4g connection. It gets clunky with the network connectivity. HOWEVER, it has changed my productivity radically in these dark days of my life.",2,positive
10159,Ugh.  Las #vegas airport is at a 'ground stop' which means I`m stuck in the plane on the tarmac (again) at LAX.,0,negative
6631,"Hello Team, I am not able to set different colours for different sectors. Could you please help me show how its done?? I purchased your app in light that It will give me option for above.",0,negative
9068,"i beat aye to the music hall.  babyy, im like the cinnamon that beat the apple to the apple jacks.",1,neutral
2855,nursing my scratches and bumps from Festivus mud wrestling. I swear there`s still dirt in my hair but a good time was had by all,0,negative
1997,"just paid $221/mo for a dedicated server . Would rather get a slice , but I using MS SQL",1,neutral
526,today got her POP! t-shirt & lovess ittt  haha x,2,positive
3035, its a nice pair of shoes. i checked other nike shoes if its worth buying... it is,2,positive
7080,Its a nice app a plesent representation of what you put in your task list to-do list or meeting list . Learning the app and for myself getting everything to sync up properly took a little bit of patience but I got it and all's good.,2,positive
10581, you should come over before friday and teach me how,1,neutral
18868," morning sweetie, you cool?  ****",2,positive
1093,"nothing better than to have your Grandaughter smile and nothing feels better than that big hug!! Grandkids, what a hoot!",2,positive
2493,"So proud of cg, took 5 yrs in the making to get that number 1 spot  gnight twitter bugs...time to read myself to sleep.",1,neutral
16886,Sometimes black girls just piss me off like a ****!,0,negative
14462,Thanks for the follow my new Twitpeeps!,0,negative
10126,"Browsing through the web. And expecting to see the PMS forum back up, but no luck",0,negative
2278, I KNOW! I love Nicholas Braun & I think he`ll make an okay Cameron but I don`t wanna see it either,2,positive
2201, thanx 4 thee follow,2,positive
7816,"Exactly what i was looking for, a way to set up and visualize my weekly routine",2,positive
2410,Incredibly useful app. Very good for making lists. Not that great for habit forming but that's fine.,2,positive
10160,_STYLE  I like it,2,positive
345,The poor Pirate had out his last wisdom tooth and is looking really peaky.,0,negative
6876,Interesting. I type `bike` i get 10 bike company followers. `Download` gets me 5 IT companies. Amused.  Can you say `keyword`?!,2,positive
3853,"It really helps me being productive, but maybe you could make it more worth it to continue after the time has ran out? Like get more money or a medal or something because personally i feel like doing more than you planned should be rewarded.",2,positive
1962,"If time tracking was added and the parser/interface of the ""what would you like to do?"" field was fixed (this alone is making me want to switch back to Amazing Marvin), I would rate 5 stars.",1,neutral
5056,"I love the idea of it, but currently it's far too complicated for me to use. I'd love it very much if all the setting rewards and gained skills was a little easier to do.",1,neutral
433,Its ok. Looks great. Sends reminders. A couple of features available in free version. ★Cannot add hyperlinks ★constant push to upgrade [additional comment in regards to developer respons ] : How can i add hyperlink in notes? seems like it can only be stored as text,1,neutral
6169,I love this app. It's easy to customise. Can you add a feature for a timer? That way people can measure how long they did a certain task for.,2,positive
24777,My cucumber has gone limp,0,negative
6148,is needing to make a new video,1,neutral
15741, you`ve got the H1N1 tsk tsk tsk it`s a shame  haha feel better bro,2,positive
9363,Buongiorno !!! woke up and of for my Italian lunch,1,neutral
